,CASE NUMBER,SR LOCATION,COUNTY,NEIGHBORHOOD,SR CREATE DATE,LONGITUDE,LATITUDE,geometry,In_100_Year,In_500_Year,Distance(m)
122,11865587-101001686678,Intersection 0 EASTEX FWY&2 N US 59 HAMBLEN U TURN RAMP,Harris County,KINGWOOD AREA,2015-03-12 20:53:30,-95.25849,30.028835,POINT (-95.25849151611328 30.02883529663086),True,False,0.1451253382104659
123,11866882-101001690386,"6805 LARKSTONE, HOUSTON TX 77028",HARRIS,TRINITY / HOUSTON GARDENS,2015-03-16 18:13:49,-95.30608,29.832901,POINT (-95.30608367919922 29.83290100097656),False,False,1.424004204953034
124,11866885-101001690387,"5826 SOUTHINGTON, HOUSTON TX 77033",HARRIS,SOUTH PARK,2015-03-16 18:14:39,-95.33396,29.680094,POINT (-95.33396148681641 29.68009376525879),False,False,1.2222360420571845
125,101001691756,"5002 N WAYSIDE, HOUSTON TX 77028",Harris,SETTEGAST,2015-03-17 16:55:48,-95.28424,29.806395,POINT (-95.28424072265625 29.80639457702637),False,False,1.5144106868124725
126,11868210-101001694539,"3503 LA RETAMA, HOUSTON TX 77013",Harris,EL DORADO / OATES PRAIRIE,2015-03-19 18:12:02,-95.258095,29.794205,POINT (-95.25809478759766 29.79420471191406),False,False,0.7647263121010065
127,11868422-101001695263,"9850 PAGEWOOD, HOUSTON TX 77042",HARRIS,WESTCHASE,2015-03-20 12:27:33,-95.54357,29.725868,POINT (-95.54357147216797 29.72586822509766),False,False,0.6033430452669754
128,11868454-101001695348,"2507 EVERGREEN, HOUSTON TX 77087",HARRIS,PECAN PARK,2015-03-20 13:21:43,-95.29023,29.703753,POINT (-95.29022979736328 29.7037525177002),False,False,0.24184929868322635
129,65300-101001695537,"10050 OLD KATY, HOUSTON TX 77055",,SPRING BRANCH WEST,2015-03-20 15:11:13,-95.54129,29.784632,POINT (-95.54129028320312 29.78463172912598),False,False,0.7641466833249336
130,11868665-101001696058,"2281 DES JARDINES, HOUSTON TX 77023",Harris,GULFGATE RIVERVIEW / PINE VALLEY,2015-03-21 11:23:55,-95.32698,29.713049,POINT (-95.32698059082031 29.71304893493652),True,False,0.2914721247436771
131,11868700-101001696131,Intersection 5000 BUFFALO SPEEDWAY&0 SOUTHWEST FWY,Harris County,GREENWAY / UPPER KIRBY AREA,2015-03-21 13:55:16,-95.42804,29.729494,POINT (-95.42803955078125 29.72949409484863),False,False,1.2053282297197196
132,11868708-101001696143,"5306 WILLOW GLEN, HOUSTON TX 77033",HARRIS,SOUTH PARK,2015-03-21 14:35:38,-95.343025,29.671204,POINT (-95.34302520751953 29.67120361328125),False,False,1.212503884941107
133,11868713-101001696158,Intersection 5200 W BELLFORT AVE&5242 BRIARBEND DR,Harris County,WESTBURY,2015-03-21 14:56:17,-95.47187,29.663246,POINT (-95.47187042236328 29.66324615478516),True,False,0.28440884596093974
134,11868722-101001696164,Intersection 100 E 8TH ST&100 W 8TH ST&800 HEIGHTS BLVD,Harris County,GREATER HEIGHTS,2015-03-21 15:06:01,-95.39758,29.785156,POINT (-95.3975830078125 29.78515625),False,False,0.49108719502017856
135,11868724-101001696184,Intersection 1400 BAY AREA BLVD&16800 SATURN LN,Harris County,CLEAR LAKE,2015-03-21 15:57:28,-95.11554,29.560946,POINT (-95.11553955078125 29.56094551086426),False,False,0.3036121340202567
136,11868727-101001696202,"2255 DES JARDINES, HOUSTON TX 77023",Harris,GULFGATE RIVERVIEW / PINE VALLEY,2015-03-21 16:24:30,-95.32659,29.714024,POINT (-95.32659149169922 29.71402359008789),True,False,0.2666523484683068
137,11868736-101001696217,"1956 PORTSMOUTH, HOUSTON TX 77098",Harris,NEARTOWN - MONTROSE,2015-03-21 16:51:58,-95.40926,29.733688,POINT (-95.40926361083984 29.73368835449219),False,False,1.9750597464145248
138,11868743-101001696233,Intersection 3900 W ALABAMA ST&3000 WESLAYAN ST,Harris County,GREENWAY / UPPER KIRBY AREA,2015-03-21 17:24:11,-95.441605,29.738207,POINT (-95.44160461425781 29.73820686340332),False,False,0.5902121766544579
139,11868763-101001696266,Intersection 4500 BRINKMAN ST&900 CHAMBOARD LN,Harris County,CENTRAL NORTHWEST,2015-03-21 18:29:44,-95.41626,29.830814,POINT (-95.416259765625 29.83081436157227),False,False,1.419401174119563
140,65492-101001696287,"801 HEIGHTS, HOUSTON TX 77007",HARRIS,GREATER HEIGHTS,2015-03-21 19:21:16,-95.39808,29.786514,POINT (-95.39807891845703 29.78651428222656),False,False,0.5734309432374719
141,11868859-101001696449,"2289 DES JARDINES, HOUSTON TX 77023",HARRIS,GULFGATE RIVERVIEW / PINE VALLEY,2015-03-22 11:09:08,-95.32708,29.712812,POINT (-95.32707977294922 29.71281242370605),True,False,0.2995634065062242
142,11868914-101001696561,"2275 DES JARDINES, HOUSTON TX 77023",HARRIS,GULFGATE RIVERVIEW / PINE VALLEY,2015-03-22 13:55:41,-95.326904,29.713243,POINT (-95.326904296875 29.71324348449707),True,False,0.28521015202863376
143,65641-101001697501,"2015 KIPLING, HOUSTON TX 77098",HARRIS,NEARTOWN - MONTROSE,2015-03-23 12:21:19,-95.409256,29.739805,POINT (-95.40925598144531 29.73980522155762),False,False,1.5544921410691743
144,11870362-101001700815,Intersection 9214 LAKE PARK DR&9222 MESA DR,Harris County,EAST HOUSTON,2015-03-25 10:27:17,-95.26232,29.846416,POINT (-95.26232147216797 29.84641647338867),False,False,0.7691452200717301
145,11871882-101001705411,"6811 ROXBURY, HOUSTON TX 77087",Harris,GOLFCREST / BELLFORT / REVEILLE,2015-03-29 20:46:34,-95.30694,29.673779,POINT (-95.30693817138672 29.67377853393555),False,False,0.7119583644131481
146,11872107-101001706095,"3542 GLENWOOD SPRINGS, HOUSTON TX 77345",HARRIS,KINGWOOD AREA,2015-03-30 12:03:05,-95.185455,30.06747,POINT (-95.18545532226562 30.06747055053711),False,False,0.7232392590104851
147,11873014-101001709117,"3734 COLGATE, HOUSTON TX 77087",Harris,GOLFCREST / BELLFORT / REVEILLE,2015-04-01 11:34:17,-95.28215,29.687853,POINT (-95.28215026855469 29.68785285949707),False,False,0.797854850253036
148,11873459-101001710391,"1829 CRESLINE, HOUSTON TX 77093",Harris,EASTEX - JENSEN AREA,2015-04-02 11:30:14,-95.35668,29.860987,POINT (-95.35668182373047 29.86098670959473),False,False,0.40495937744266813
149,11873540-101001710705,"5631 BELROSE, HOUSTON TX 77035",Harris,WESTBURY,2015-04-02 14:31:35,-95.4857,29.65361,POINT (-95.48570251464844 29.65361022949219),False,False,0.07818531514747243
150,11876064-101001719639,"218 RENOIR, HOUSTON TX 77079",HARRIS,MEMORIAL,2015-04-10 13:38:18,-95.56393,29.7651,POINT (-95.56392669677734 29.76510047912598),False,True,0.20977908272224255
151,11876096-101001719762,"203 LITTLE YORK, HOUSTON TX 77037",Harris,NORTHSIDE/NORTHLINE,2015-04-10 14:49:27,-95.397446,29.870363,POINT (-95.39744567871094 29.87036323547363),False,False,0.8317664478237525
152,11876118-101001719846,"4610 N SHEPHERD, HOUSTON TX 77018",Harris,INDEPENDENCE HEIGHTS,2015-04-10 15:30:26,-95.41042,29.83156,POINT (-95.41042327880859 29.8315601348877),False,False,1.0771228773492378
153,11876145-101001719941,Intersection 10300 BLADES ST&7418 LAKEWOOD DR,Harris County,EAST LITTLE YORK / HOMESTEAD,2015-04-10 16:54:46,-95.29488,29.862192,POINT (-95.29488372802734 29.86219215393066),False,False,0.6587149814303459
154,68170-101001720592,"5130 W BELLFORT, HOUSTON TX 77096",HARRIS,WESTBURY,2015-04-11 22:30:24,-95.470985,29.664604,POINT (-95.47098541259766 29.66460418701172),False,True,0.3420462464893828
155,11876368-101001720594,Intersection 4032 COYLE ST&1800 CULLEN BLVD,Harris County,GREATER EASTWOOD,2015-04-11 22:41:55,-95.3405,29.735744,POINT (-95.34049987792969 29.73574447631836),False,False,1.4887034515082644
156,11876375-101001720608,Intersection 100 E 8TH ST&100 W 8TH ST&800 HEIGHTS BLVD,Harris County,GREATER HEIGHTS,2015-04-12 01:10:04,-95.39758,29.785156,POINT (-95.3975830078125 29.78515625),False,False,0.49108719502017856
157,11876474-101001720845,Intersection 6800 FANNIN ST&1102 HOLCOMBE BLVD,Harris County,MEDICAL CENTER AREA,2015-04-12 19:57:45,-95.403015,29.70623,POINT (-95.40301513671875 29.70623016357422),False,True,0.5001166881927579
158,11876505-101001720957,Intersection 400 CAYLOR ST&6200 HARRISBURG BLVD,Harris County,SECOND WARD,2015-04-13 07:57:02,-95.31448,29.73943,POINT (-95.31448364257812 29.73942947387695),False,False,0.37759564379135047
159,11876511-101001720984,"6120 OREM, HOUSTON TX 77048",Harris,MINNETEX,2015-04-13 08:21:35,-95.31836,29.624636,POINT (-95.318359375 29.62463569641113),False,False,0.2378683425728307
160,11876543-101001721083,"3503 LA RETAMA, HOUSTON TX 77013",Harris,EL DORADO / OATES PRAIRIE,2015-04-13 09:09:10,-95.258095,29.794205,POINT (-95.25809478759766 29.79420471191406),False,False,0.7647263121010065
161,68321-101001721112,"4907 ALLISON, HOUSTON TX 77048",HARRIS,MINNETEX,2015-04-13 09:21:20,-95.33887,29.617132,POINT (-95.3388671875 29.61713218688965),False,False,1.5109964051597502
162,68338-101001721432,"4638 AIRLINE, HOUSTON TX 77022",Harris,NORTHSIDE/NORTHLINE,2015-04-13 11:41:15,-95.3836,29.834167,POINT (-95.38359832763672 29.83416748046875),False,False,0.21997417301523225
163,11876760-101001721862,"2116 BERRY, HOUSTON TX 77004",HARRIS,GREATER THIRD WARD,2015-04-13 14:47:51,-95.36922,29.732903,POINT (-95.36921691894531 29.73290252685547),False,False,1.6190893248986704
164,11877138-101001723386,"10050 OLD KATY, HOUSTON TX 77055",,SPRING BRANCH WEST,2015-04-14 15:24:08,-95.54129,29.784632,POINT (-95.54129028320312 29.78463172912598),False,False,0.7641466833249336
165,101001724124,"2412 BINZ, HOUSTON TX 77004",HARRIS,MACGREGOR,2015-04-15 08:41:17,-95.37739,29.717825,POINT (-95.37738800048828 29.71782493591309),False,True,0.49206250660867557
166,52716-101001725481,"11514 NOBILITY, HOUSTON TX 77477",Harris,ALIEF,2015-04-16 07:29:01,-95.59317,29.659536,POINT (-95.59317016601562 29.65953636169434),False,True,0.7380444997496101
167,52787-101001725497,"3310 LAKEWOOD, HOUSTON TX 77093",HARRIS,EASTEX - JENSEN AREA,2015-04-16 07:29:34,-95.33583,29.86264,POINT (-95.33583068847656 29.86264038085938),True,False,0.6019148517411966
168,11878072-101001726701,"8831 CONGER, HOUSTON TX 77075",Harris,GREATER HOBBY AREA,2015-04-16 21:08:08,-95.25897,29.641542,POINT (-95.25897216796875 29.64154243469238),False,False,0.5321677847037481
169,11878089-101001726733,Intersection 2776 W 18TH ST&0 N LOOP FWY W&1700 W LOOP FWY N,Harris County,LAZYBROOK / TIMBERGROVE,2015-04-16 23:21:50,-95.4484,29.80156,POINT (-95.44840240478516 29.80155944824219),False,False,0.6354942051516225
170,11878093-101001726740,Intersection 4500 W FUQUA ST&14700 HIRAM CLARKE RD,Harris County,CENTRAL SOUTHWEST,2015-04-16 23:44:22,-95.44589,29.613329,POINT (-95.44589233398438 29.61332893371582),False,True,0.3263300470333904
171,11878094-101001726742,Intersection 8600 W BELLFORT AVE&11300 S GESSNER RD,Harris County,BRAYS OAKS,2015-04-16 23:45:50,-95.52802,29.655684,POINT (-95.52802276611328 29.65568351745605),False,False,0.4505528355399992
172,11878100-101001726754,Intersection 11000 CLAY RD&4400 W SAM HOUSTON PKWY N,Harris County,SPRING BRANCH NORTH,2015-04-17 00:22:51,-95.563255,29.831944,POINT (-95.56325531005859 29.83194351196289),False,False,0.8729556921973466
173,11878101-101001726755,Intersection 15030 EASTEX FWY&6200 N SAM HOUSTON PKWY E,Harris County,IAH / AIRPORT AREA,2015-04-17 00:24:30,-95.29526,29.93975,POINT (-95.29525756835938 29.93975067138672),False,False,0.24043867437428224
174,11878141-101001726849,"4210 RICHMEADOW, HOUSTON TX 77048",Harris,SOUTH ACRES / CRESTMONT PARK,2015-04-17 07:31:55,-95.35137,29.619612,POINT (-95.35137176513672 29.6196117401123),False,False,1.1026304490861805
175,68872-101001727004,"4907 ALLISON, HOUSTON TX 77048",HARRIS,MINNETEX,2015-04-17 08:40:23,-95.33887,29.617132,POINT (-95.3388671875 29.61713218688965),False,False,1.5109964051597502
176,11878267-101001727205,"3802 MURWORTH, HOUSTON TX 77025",Harris,BRAESWOOD,2015-04-17 10:07:05,-95.437454,29.686125,POINT (-95.43745422363281 29.68612480163574),True,False,0.39272660362709877
177,11878345-101001727402,"4310 RICHMEADOW, HOUSTON TX 77048",Harris,SOUTH ACRES / CRESTMONT PARK,2015-04-17 11:31:15,-95.349976,29.619646,POINT (-95.3499755859375 29.6196460723877),False,False,1.1587084865389001
178,11878369-101001727440,"4230 RICHMEADOW, HOUSTON TX 77048",HARRIS,SOUTH ACRES / CRESTMONT PARK,2015-04-17 11:51:59,-95.35073,29.619627,POINT (-95.35073089599609 29.61962699890137),False,False,1.1279674445173442
179,11878418-101001727598,"11414 BLADES, HOUSTON TX 77016",Harris,EAST LITTLE YORK / HOMESTEAD,2015-04-17 13:09:43,-95.29339,29.887096,POINT (-95.29338836669922 29.8870964050293),False,False,0.3964197844367626
180,11878488-101001727808,"2905 LIPSCOMB, HOUSTON TX 77023",Harris,GULFGATE RIVERVIEW / PINE VALLEY,2015-04-17 15:08:52,-95.320595,29.708735,POINT (-95.32059478759766 29.7087345123291),False,True,0.17607707557207403
181,11878508-101001727896,"4303 RICHMEADOW, HOUSTON TX 77048",HARRIS,SOUTH ACRES / CRESTMONT PARK,2015-04-17 15:57:02,-95.350266,29.620014,POINT (-95.35026550292969 29.62001419067383),False,False,1.128427640653217
182,11878559-101001728104,"9526 RAVENSWORTH, HOUSTON TX 77031",HARRIS,BRAYS OAKS,2015-04-17 19:56:02,-95.54432,29.642725,POINT (-95.54431915283203 29.64272499084473),False,False,0.21722105921611992
183,11878560-101001728105,"8803 PETERSHAM, HOUSTON TX 77031",HARRIS,BRAYS OAKS,2015-04-17 19:59:59,-95.5391,29.654694,POINT (-95.53910064697266 29.65469360351562),False,False,0.8183678005924439
184,11878564-101001728113,"5404 EVERGREEN, HOUSTON TX 77081",HARRIS,GULFTON,2015-04-17 20:19:23,-95.47463,29.698652,POINT (-95.47463226318359 29.69865226745605),True,False,0.7391115588843475
185,11878568-101001728118,"1508 RIDGEWOOD, HOUSTON TX 77019",HARRIS,NEARTOWN - MONTROSE,2015-04-17 20:30:59,-95.40156,29.752165,POINT (-95.40155792236328 29.75216484069824),False,False,0.6530375979097988
186,11878569-101001728119,Intersection 100 75TH ST&100 S 75TH ST&7500 HARRISBURG BLVD,Harris County,MAGNOLIA PARK,2015-04-17 20:33:46,-95.29215,29.73255,POINT (-95.29215240478516 29.7325496673584),False,False,0.9146573612195407
187,11878602-101001728121,"805 HEIGHTS, HOUSTON TX 77007",Harris,GREATER HEIGHTS,2015-04-17 20:34:06,-95.39806,29.785604,POINT (-95.39806365966797 29.78560447692871),False,False,0.5125483495656107
188,11878570-101001728122,"2411 SHEPHERD, HOUSTON TX 77019",Harris,NEARTOWN - MONTROSE,2015-04-17 20:36:27,-95.410416,29.74408,POINT (-95.41041564941406 29.74407958984375),False,False,1.2732935712458517
189,11878576-101001728127,"11402 KIRKHOLLOW, HOUSTON TX 77089",Harris,SOUTH BELT / ELLINGTON,2015-04-17 20:43:44,-95.23242,29.603209,POINT (-95.232421875 29.60320854187012),False,True,0.14669349982807825
190,11878575-101001728128,Intersection 0 W SAM HOUSTON PKWY S&6 W BW 8 S - S US 59 IB RAMP RAMP,Harris County,WESTWOOD,2015-04-17 20:43:51,-95.55854,29.663496,POINT (-95.55854034423828 29.66349601745605),False,True,1.5909531093180544
191,11878579-101001728131,"8802 PETERSHAM, HOUSTON TX 77031",Harris,BRAYS OAKS,2015-04-17 20:48:29,-95.539085,29.655195,POINT (-95.53908538818359 29.65519523620605),False,False,0.8519771643247375
192,11878580-101001728132,"7144 KERNEL, HOUSTON TX 77087",HARRIS,PECAN PARK,2015-04-17 20:49:59,-95.29061,29.709131,POINT (-95.29061126708984 29.70913124084473),False,False,0.5027909624142661
193,11878587-101001728142,Intersection 13800 BUXLEY ST&4800 W OREM DR,Harris County,CENTRAL SOUTHWEST,2015-04-17 21:13:47,-95.45173,29.627445,POINT (-95.45172882080078 29.62744522094727),False,True,0.29483047821516245
194,11878588-101001728143,"5915 BEAUDRY, HOUSTON TX 77035",HARRIS,WESTBURY,2015-04-17 21:16:51,-95.493996,29.651958,POINT (-95.49399566650391 29.65195846557617),True,False,0.2591507933062419
195,11878592-101001728148,"7654 DROUET, HOUSTON TX 77061",Harris,GOLFCREST / BELLFORT / REVEILLE,2015-04-17 21:26:26,-95.284134,29.668043,POINT (-95.28413391113281 29.66804313659668),False,False,0.7185777026304029
196,11878596-101001728150,"7354 FORRESTAL, HOUSTON TX 77033",Harris,SOUTH PARK,2015-04-17 21:31:03,-95.34856,29.678818,POINT (-95.34855651855469 29.67881774902344),False,False,1.5542206972743742
197,11880323-101001728153,"12111 PLUMBROOK, HOUSTON TX 77099",HARRIS,ALIEF,2015-04-17 21:35:07,-95.59478,29.669432,POINT (-95.59477996826172 29.66943168640137),False,False,0.3177418649633649
198,11878601-101001728162,"1411 ELTON, HOUSTON TX 77034",HARRIS,EDGEBROOK AREA,2015-04-17 21:49:55,-95.24494,29.649574,POINT (-95.24494171142578 29.64957427978516),True,False,0.17780234012247395
199,11878603-101001728164,Intersection 0 ALLEN PKWY&600 MONTROSE BLVD,Harris County,NEARTOWN - MONTROSE,2015-04-17 21:51:23,-95.39242,29.761494,POINT (-95.39241790771484 29.76149368286133),True,False,0.25232734042751115
200,11878606-101001728170,Intersection 10900 W BELLFORT AVE&11500 WILCREST DR,Harris County,ALIEF,2015-04-17 22:01:26,-95.57082,29.655487,POINT (-95.57082366943359 29.65548706054688),True,False,1.7493664487155547
201,11880322-101001728174,"1846 RICHMOND, HOUSTON TX 77098",Harris,NEARTOWN - MONTROSE,2015-04-17 22:09:58,-95.40681,29.734545,POINT (-95.40680694580078 29.73454475402832),False,False,1.9006190904810036
202,11878616-101001728188,Intersection 10400 ALMEDA GENOA RD&0 GULF FWY,Harris County,SOUTH BELT / ELLINGTON,2015-04-17 22:30:24,-95.22816,29.627726,POINT (-95.22815704345703 29.62772560119629),False,False,0.31654423487745986
203,11878617-101001728189,"12438 MILLBANKS, HOUSTON TX 77031",HARRIS,BRAYS OAKS,2015-04-17 22:30:37,-95.54451,29.643269,POINT (-95.54450988769531 29.64326858520508),False,False,0.23466351810657438
204,11878626-101001728205,Intersection 5900 W AIRPORT BLVD&12300 HILLCROFT AVE,Harris County,WESTBURY,2015-04-17 23:09:11,-95.493225,29.64448,POINT (-95.49322509765625 29.64447975158691),False,False,0.293766763997188
205,11878628-101001728209,Intersection 1600 BAY AREA BLVD&2100 RESEDA DR,Harris County,CLEAR LAKE,2015-04-17 23:13:40,-95.1142,29.563482,POINT (-95.11419677734375 29.5634822845459),False,False,0.28272000166397604
206,11878633-101001728215,"6442 LUDINGTON, HOUSTON TX 77035",Harris,BRAYS OAKS,2015-04-17 23:24:06,-95.50512,29.651373,POINT (-95.50511932373047 29.6513729095459),False,True,0.21710854205921296
207,11878635-101001728217,"4150 SARONG, HOUSTON TX 77025",HARRIS,WILLOW MEADOWS / WILLOWBEND AREA,2015-04-17 23:27:56,-95.44539,29.677887,POINT (-95.44538879394531 29.67788696289062),False,True,0.9092575724728355
208,11878636-101001728219,"3515 GANNETT, HOUSTON TX 77025",Harris,BRAESWOOD,2015-04-17 23:30:55,-95.430016,29.688007,POINT (-95.43001556396484 29.68800735473633),True,False,0.41529125584619847
209,11878638-101001728223,"8900 LAKES AT 610, HOUSTON TX 77054",Harris,SOUTH MAIN,2015-04-17 23:41:46,-95.42011,29.675768,POINT (-95.42011260986328 29.67576789855957),False,False,1.4338411933731028
210,11878639-101001728225,"745 HEIGHTS, HOUSTON TX 77007",HARRIS,GREATER HEIGHTS,2015-04-17 23:46:31,-95.39804,29.785002,POINT (-95.39804077148438 29.78500175476074),False,False,0.4727143516077995
211,11878640-101001728226,"1835 BRANARD, HOUSTON TX 77098",Harris,NEARTOWN - MONTROSE,2015-04-17 23:48:26,-95.40643,29.736694,POINT (-95.40643310546875 29.7366943359375),False,False,1.750437565980105
212,11878646-101001728234,Intersection 13800 BLUE RIDGE RD&13800 HILLCROFT AVE&14000 HILLCROFT ST,Harris County,FONDREN GARDENS,2015-04-18 00:10:08,-95.4932,29.6193,POINT (-95.49320220947266 29.61930084228516),False,False,0.20316453953123054
213,11878647-101001728235,Intersection 9920 BEECHNUT ST&0 W SAM HOUSTON PKWY S,Harris County,WESTWOOD,2015-04-18 00:14:43,-95.55688,29.689322,POINT (-95.55687713623047 29.68932151794434),True,False,0.48765740267037344
214,11878654-101001728247,Intersection 1800 N MACGREGOR WAY&6700 SYLVAN RD,Harris County,LAWNDALE / WAYSIDE,2015-04-18 01:43:19,-95.3088,29.716457,POINT (-95.30879974365234 29.71645736694336),True,False,0.7016444758304443
215,11878658-101001728261,Intersection 11800 MYKAWA RD&0 S SAM HOUSTON PKWY E,Harris County,MINNETEX,2015-04-18 02:55:29,-95.29879,29.601267,POINT (-95.29878997802734 29.60126686096191),True,False,0.09559282576310868
216,11878663-101001728276,"8234 COASTWAY, HOUSTON TX 77075",HARRIS,GREATER HOBBY AREA,2015-04-18 05:31:15,-95.27191,29.605131,POINT (-95.27191162109375 29.60513114929199),True,False,0.7597823076003583
217,11878688-101001728315,Intersection 12500 BEECHNUT ST&8200 DAIRY VIEW LN,Harris County,ALIEF,2015-04-18 07:24:14,-95.600365,29.68908,POINT (-95.60036468505859 29.68907928466797),True,False,0.38447321865767053
